"","wait_time"
"2411",32.4454545454545
"2419",18.5714285714286
"2427",35
"2505",0
"2593",25.6979166666667
"2681",10.7777777777778
"2705",44.0693069306931
"2713",43.95
"2721",38.0526315789474
"2729",23.6421052631579
"2737",34.1162790697674
"2745",27.3085106382979
"2513",17.4787234042553
"2521",27.3333333333333
"2529",38.65
"2537",17.8958333333333
"2545",17.7065217391304
"2553",28.2142857142857
"2561",28.2417582417582
"2569",30.4487179487179
"2577",30.8666666666667
"2585",58.0571428571429
"2601",35.8333333333333
"2609",24
"2617",15
"2625",22.1875
"2633",27.3333333333333
"2641",24.5647058823529
"2649",31.1325301204819
"2657",14.6714285714286
"2665",20.0547945205479
"2673",15.6081081081081
"2689",19.9148936170213
"2697",10.3421052631579
"2753",9.74025974025974
"2839",11.8295454545455
"2927",9.58227848101266
"2943",10.4054054054054
"2951",36.71875
"2959",39.0571428571429
"2967",30.2906976744186
"2975",17.8311688311688
"2983",17.0740740740741
"2761",24.6478873239437
"2768",20.2405063291139
"2775",30.6133333333333
"2783",13.6309523809524
"2791",31.0941176470588
"2799",18.9041095890411
"2807",23.8555555555556
"2815",30.0133333333333
"2823",23.9655172413793
"2831",30.5432098765432
"2847",28.3125
"2855",22.2432432432432
"2863",37.6351351351351
"2871",30.3703703703704
"2879",37.3253012048193
"2887",21.9381443298969
"2895",34.9620253164557
"2903",24.6236559139785
"2911",25.7702702702703
"2919",10.0289855072464
"2935",21.8333333333333
"283",17.7333333333333
"371",19.2268041237113
"459",45.6162790697674
"483",39.0116279069767
"491",28.5301204819277
"499",35.0112359550562
"507",27.0568181818182
"514",32.9213483146067
"522",35.1098901098901
"291",44.4891304347826
"299",57.3125
"307",57.8571428571429
"315",36.6808510638298
"323",34.7647058823529
"331",46.1298701298701
"339",48.9887640449438
"347",46.3111111111111
"355",42.1
"363",23.6538461538462
"379",27.5625
"387",18.8205128205128
"395",25.4047619047619
"403",38.2619047619048
"411",40.8571428571429
"419",47.7439024390244
"427",32.109756097561
"435",35.4137931034483
"443",12.7105263157895
"451",38.2619047619048
"467",35.5842696629214
"475",23.8
"530",24.4819277108434
"618",31.1756756756757
"706",22.5384615384615
"722",15.275
"730",37.1267605633803
"738",24.5595238095238
"746",41.7605633802817
"754",43.5555555555556
"762",27.1333333333333
"538",52.1315789473684
"546",45.566265060241
"554",51.9264705882353
"562",48.945652173913
"570",62.7840909090909
"578",38.75
"586",27.7432432432432
"594",36.6111111111111
"602",18.3139534883721
"610",25.5915492957746
"626",22.1481481481481
"634",44.7647058823529
"642",28.4155844155844
"650",62.3837209302326
"658",62.6478873239437
"666",58.5057471264368
"674",41.3125
"682",52.5844155844156
"690",50.6976744186046
"698",32.8472222222222
"714",26.28
"770",13.8493150684932
"858",13.9135802469136
"946",32.112676056338
"970",35.0697674418605
"978",34.6385542168675
"986",32.7901234567901
"994",33.8101265822785
"1002",28.1944444444444
"1010",25.8965517241379
"778",39.7866666666667
"786",31.4933333333333
"794",49.1264367816092
"802",43.4615384615385
"810",13.2786885245902
"818",21.4814814814815
"826",13.7042253521127
"834",33.25
"842",16.5217391304348
"850",67.0845070422535
"866",66.6666666666667
"874",58.625
"882",63.8441558441558
"890",64.887323943662
"898",28.1492537313433
"906",29.5205479452055
"914",30.0519480519481
"922",58.5308641975309
"930",72.1794871794872
"938",77.2183908045977
"954",64.2025316455696
"962",22.6341463414634
"5",24.9342105263158
"104",46.7532467532468
"203",9.10810810810811
"230",45.3333333333333
"239",33.4090909090909
"248",18.1818181818182
"257",23.2297297297297
"266",17.7702702702703
"275",35.1428571428571
"14",18.6323529411765
"23",21.9871794871795
"32",24.1147540983607
"41",14.9056603773585
"50",19.4927536231884
"59",10.625
"68",52.0898876404494
"77",49.2063492063492
"86",59.40625
"95",10.4920634920635
"113",17.0175438596491
"122",23.4411764705882
"131",10.741935483871
"140",24.0789473684211
"149",34.2647058823529
"158",29.7613636363636
"167",27.9591836734694
"176",11.719298245614
"185",11.0909090909091
"194",60.4477611940299
"212",53.3970588235294
"221",55.9857142857143
"1019",31.025641025641
"1118",9.5
"1211",29.4117647058824
"1220",20.4477611940299
"1229",56.7530864197531
"1238",44.7530864197531
"1247",39.9166666666667
"1255",54.4375
"1264",19.9342105263158
"1028",30.4477611940299
"1037",86.6976744186046
"1046",73.945945945946
"1055",85
"1064",83.2142857142857
"1073",75.320987654321
"1082",67.2875
"1091",54.7972972972973
"1100",54.0714285714286
"1109",73.3658536585366
"1127",61.9222222222222
"1136",28.4065934065934
"1145",29.2098765432099
"1154",27.0123456790123
"1163",10.3676470588235
"1172",63.0864197530864
"1181",91.5625
"1190",62.1529411764706
"1199",70.4666666666667
"1205",32.3972602739726
"1273",35
"1365",28.7285714285714
"1454",41.5230769230769
"1479",43.4655172413793
"1488",34.0843373493976
"1497",42.3529411764706
"1506",41.0333333333333
"1515",41.375
"1524",41.25
"1282",31.9459459459459
"1290",41.3157894736842
"1299",56.0652173913044
"1308",42.5882352941176
"1317",68.1473684210526
"1325",88.7666666666667
"1333",68.5955056179775
"1341",63.4078947368421
"1349",71.685393258427
"1357",33.1458333333333
"1374",44.8333333333333
"1382",76.1630434782609
"1390",93.6309523809524
"1398",66.8125
"1406",68.1157894736842
"1414",55.2808988764045
"1422",59.0729166666667
"1430",56.8333333333333
"1438",67.3939393939394
"1446",80
"1463",97.6021505376344
"1471",73.5172413793103
"1533",55.8720930232558
"1621",24.0760869565217
"1709",74.4347826086957
"1725",63.858407079646
"1733",69.4395604395604
"1741",86.4157303370787
"1749",71.3653846153846
"1757",63.09
"1765",55.2395833333333
"1541",62.7
"1549",48
"1557",31.7088607594937
"1565",35
"1573",40.530612244898
"1581",58.5773195876289
"1589",53.3626373626374
"1597",50.9550561797753
"1605",46.7663551401869
"1613",52.3472222222222
"1629",43.65
"1637",49.2105263157895
"1645",60.8260869565217
"1653",47.4166666666667
"1661",43.5
"1669",45.6666666666667
"1677",65.4615384615385
"1685",48.0657894736842
"1693",51.9523809523809
"1701",46.1363636363636
"1717",33.8404255319149
"1773",44.7058823529412
"1861",40.8936170212766
"1949",24.3837209302326
"1973",10.7058823529412
"1981",55.9880952380952
"1989",53.9166666666667
"1997",49.8396226415094
"2005",35.2087912087912
"2013",21.5
"1781",31.4084507042254
"1789",32.25
"1797",35.1428571428571
"1805",29.5217391304348
"1813",45.7894736842105
"1821",31.7118644067797
"1829",29.462962962963
"1837",22.1111111111111
"1845",21.1025641025641
"1853",37.8275862068966
"1869",46.1046511627907
"1877",38.6862745098039
"1885",48.1685393258427
"1893",45.92
"1901",46.5625
"1909",51.0229885057471
"1917",52.4404761904762
"1925",35.5724137931035
"1933",36.3081761006289
"1941",44.0375939849624
"1957",29.4388489208633
"1965",24.6896551724138
"2021",26.7355371900826
"2109",38.0234375
"2196",45
"2212",51.8359375
"2220",26.8062015503876
"2228",34.8913043478261
"2236",34.0322580645161
"2244",40.75
"2252",40.6439393939394
"2029",42.0802919708029
"2037",36.6102941176471
"2045",22.5401459854015
"2053",32.6715328467153
"2061",51.7016129032258
"2069",22.4656488549618
"2077",30.504
"2085",18.7394957983193
"2093",23.9618320610687
"2101",16.241935483871
"2117",33.2153846153846
"2125",39.4132231404959
"2133",22.5609756097561
"2141",14.2583333333333
"2148",20.2698412698413
"2156",18.0740740740741
"2164",15.2713178294574
"2172",26.3636363636364
"2180",24.3032786885246
"2188",22.9765625
"2204",16
"2260",14.176
"2348",26.4230769230769
"2436",22.4083333333333
"2458",12.8814814814815
"2466",42.9609375
"2474",15.7685950413223
"2482",19.739837398374
"2490",11.8818897637795
"2498",13.4375
"2268",11.2105263157895
"2276",25.063829787234
"2284",17.827868852459
"2292",15.584
"2300",22.7459016393443
"2308",13.5365853658537
"2316",20.008
"2324",29.7105263157895
"2332",21.4661654135338
"2340",45.856
"2356",27.6280991735537
"2364",22.0176991150442
"2372",18.7964601769912
"2380",16.0735294117647
"2388",15.8412698412698
"2396",25.4444444444444
"2404",37.7542372881356
"2412",20.0840336134454
"2420",18.5213675213675
"2428",31.0283018867925
"2443",17.2213114754098
"2450",15.5272727272727
"2506",15.1968503937008
"2594",20.5416666666667
"2682",18.3783783783784
"2706",20.6372549019608
"2714",24.2051282051282
"2722",31.5573770491803
"2730",14.7008547008547
"2738",19.8970588235294
"2746",31.5044247787611
"2514",11.0569105691057
"2522",14.2755905511811
"2530",20.4453781512605
"2538",30.0076923076923
"2546",23.1034482758621
"2554",23.125
"2562",14.8524590163934
"2570",14.9298245614035
"2578",45.1949152542373
"2586",33.9274193548387
"2602",38.1824817518248
"2610",32.6386554621849
"2618",16.5925925925926
"2626",38.3636363636364
"2634",14.7107438016529
"2642",24.8842975206612
"2650",20.6616541353383
"2658",26.2695035460993
"2666",19.0413223140496
"2674",14.5
"2690",9.95901639344262
"2698",9.69767441860465
"2754",10.2748091603053
"2840",13.0406504065041
"2928",29.4890510948905
"2944",40.7154471544715
"2952",23.0902255639098
"2960",11.0204081632653
"2968",10.8117647058824
"2976",12.0103092783505
"2984",12.5360824742268
"2762",12.4672897196262
"2769",19.2523364485981
"2776",14.2702702702703
"2784",13.7362637362637
"2792",22.196261682243
"2800",16.0384615384615
"2808",23.622641509434
"2816",32.5128205128205
"2824",34.8613861386139
"2832",23.352380952381
"2848",23.2105263157895
"2856",18.2043010752688
"2864",20.8
"2872",21.6458333333333
"2880",42.672268907563
"2888",14.8032786885246
"2896",27.0943396226415
"2904",32.875
"2912",17.3428571428571
"2920",18.13
"2936",29.5940594059406
"284",23.1759259259259
"372",31.2391304347826
"460",26.6944444444444
"484",24.2613636363636
"492",18.2872340425532
"500",15.8653846153846
"515",19.1441441441441
"523",45.6111111111111
"292",54.2058823529412
"300",46.0561797752809
"308",20.123595505618
"316",42.1397849462366
"324",44.5940594059406
"332",21.8547008547009
"340",28.32
"348",29.1553398058252
"356",22.9148936170213
"364",31.2765957446809
"380",25.0736842105263
"388",45.8191489361702
"396",43.0178571428571
"404",40.1538461538462
"412",24.6936936936937
"420",18.0978260869565
"428",18.625
"436",16.4893617021277
"444",27.9716981132075
"452",23.8504672897196
"468",18.4444444444444
"476",14.1224489795918
"531",14.2788461538462
"619",10.780701754386
"707",15.7894736842105
"723",22.1386138613861
"731",43.045045045045
"739",34.9777777777778
"747",47.875
"755",36.8526315789474
"763",43.2705882352941
"539",50.719512195122
"547",56.7582417582418
"555",64.4
"563",34.9620253164557
"571",25.8918918918919
"579",19.5121951219512
"587",17.9894736842105
"595",32.2083333333333
"603",16.4470588235294
"611",33.3974358974359
"627",53.5869565217391
"635",54.8041237113402
"643",69.7790697674419
"651",60.3452380952381
"659",44.8658536585366
"667",51.5666666666667
"675",48.8235294117647
"683",30.6296296296296
"691",31.6767676767677
"699",18.943661971831
"715",27.6913580246914
"771",31.2096774193548
"859",22.0987654320988
"947",36.6261682242991
"971",30.4819277108434
"979",21.7964601769912
"987",15.8636363636364
"995",42.1549295774648
"1003",28.2738095238095
"1011",38.264367816092
"779",42.6973684210526
"787",39.4324324324324
"795",44.05
"803",30.4404761904762
"811",16.3571428571429
"819",17.5869565217391
"827",24.5581395348837
"835",36.6969696969697
"843",40.2197802197802
"851",41.3495145631068
"867",56.1208791208791
"875",42.3563218390805
"883",26.9318181818182
"891",28.7974683544304
"899",16.2073170731707
"907",18.8725490196078
"915",60.06
"923",72.0736842105263
"931",75.0873786407767
"939",63.5773195876289
"955",55.9411764705882
"963",32.9009900990099
"6",40.4252873563218
"105",50
"204",64.7283950617284
"231",77.887323943662
"240",77.9518072289157
"249",73.1688311688312
"258",13.2380952380952
"267",26.8148148148148
"276",38.1758241758242
"15",22.475
"24",14.5340909090909
"33",18.0309278350515
"42",16.5348837209302
"51",44.4444444444444
"60",66.6626506024096
"69",39.3653846153846
"78",16.1111111111111
"87",15.6923076923077
"96",12.5111111111111
"114",19.203125
"123",46.5066666666667
"132",15.961038961039
"141",36.3913043478261
"150",27.4659090909091
"159",17.3037974683544
"168",12.0454545454545
"177",33.6931818181818
"186",46.2131147540984
"195",12.6949152542373
"213",25.3373493975904
"222",12.2061855670103
"1020",12.4204545454545
"1119",14.2631578947368
"1212",26.979797979798
"1221",59.4489795918367
"1230",44.9347826086956
"1239",30.4901960784314
"1248",15.5416666666667
"1256",22.8478260869565
"1265",28.8695652173913
"1029",29.5505617977528
"1038",52.7281553398058
"1047",39.8415841584158
"1056",32.8411214953271
"1065",22.6063829787234
"1074",12.25
"1083",17.56
"1092",54.0961538461538
"1101",53.8952380952381
"1110",76.6176470588235
"1128",64.7747747747748
"1137",51.4285714285714
"1146",16.6860465116279
"1155",48.1313131313131
"1164",37.2828282828283
"1173",60.4684684684685
"1182",53.4571428571429
"1191",47.2241379310345
"1200",46.2096774193548
"1274",22.0392156862745
"1366",35.1980198019802
"1455",32.9809523809524
"1480",48.6138613861386
"1489",46.3168316831683
"1498",47.4727272727273
"1507",35.4324324324324
"1516",15.15
"1525",30.1630434782609
"1283",20.9708737864078
"1291",45.3153153153153
"1300",53.2931034482759
"1309",50.8928571428571
"1318",96.2336448598131
"1326",85.4910714285714
"1334",70.0789473684211
"1342",56.7685185185185
"1350",49.1284403669725
"1358",48.348623853211
"1375",51.4260869565217
"1383",67.6272727272727
"1391",32.7884615384615
"1399",30.3125
"1407",40.8703703703704
"1415",54.3388429752066
"1423",48.4424778761062
"1431",30.9495798319328
"1439",52.7583333333333
"1447",21.588785046729
"1464",31.4
"1472",25.6296296296296
"1534",35.5855855855856
"1622",47.6923076923077
"1710",41.0909090909091
"1726",78.6111111111111
"1734",25.6486486486486
"1742",49.3364485981308
"1750",44.5818181818182
"1758",42.3727272727273
"1766",60.0092592592593
"1542",55.7943925233645
"1550",77.7326732673267
"1558",51.3627450980392
"1566",54.9245283018868
"1574",48.9827586206897
"1582",43.0175438596491
"1590",21.605504587156
"1598",26.8947368421053
"1606",31.9904761904762
"1614",30.9345794392523
"1630",26.0423728813559
"1638",25.2212389380531
"1646",29.5431034482759
"1654",27.348623853211
"1662",34.1016949152542
"1670",28.3362831858407
"1678",23.1140350877193
"1686",21.1150442477876
"1694",22.9238095238095
"1702",29.2293577981651
"1718",39.304347826087
"1774",22.4152542372881
"1862",17.6379310344828
"1950",19.7636363636364
"1974",33.8214285714286
"1982",41.7727272727273
"1990",52.5762711864407
"1998",50.900826446281
"2006",45.0866141732283
"2014",16.7413793103448
"1782",25.1111111111111
"1790",27.2881355932203
"1798",40.5083333333333
"1806",46.2177419354839
"1814",61.7857142857143
"1822",38.4782608695652
"1830",26.3826086956522
"1838",28.7719298245614
"1846",32.447619047619
"1854",31.7619047619048
"1870",46.8547008547009
"1878",41.375
"1886",30.864
"1894",27.8333333333333
"1902",14.0281690140845
"1910",31.0642201834862
"1918",19.7962962962963
"1926",44.3893129770992
"1934",35.6969696969697
"1942",35
"1958",38.344
"1966",25.625
"2022",24.3255813953488
"2110",28.1439393939394
"2197",32.1086956521739
"2213",24.2
"2221",34.3496503496503
"2229",21.0573770491803
"2237",22.1153846153846
"2245",22.7414965986395
"2253",35.1851851851852
"2030",15.6830985915493
"2038",17.0923076923077
"2046",34.9071428571429
"2054",32.5957446808511
"2062",21
"2070",18.3407407407407
"2078",27.9621212121212
"2086",19.7777777777778
"2094",17.2074074074074
"2102",33.8373983739837
"2118",26.4146341463415
"2126",14.4761904761905
"2134",24.9626865671642
"2142",22.312101910828
"2149",15.8012048192771
"2157",14.377358490566
"2165",43.3431952662722
"2173",22.7388535031847
"2181",30.1225806451613
"2189",25.3291139240506
"2205",14.9748427672956
"2261",27.3939393939394
"2349",28.5849056603774
"2437",39.96875
"2459",13.5178571428571
"2467",38.2614379084967
"2475",40
"2483",18.4084507042254
"2491",16.5695364238411
"2499",15.013986013986
"2269",31.0810810810811
"2277",40.4642857142857
"2285",23.9928057553957
"2293",40.8163265306122
"2301",19.3888888888889
"2309",24.9205298013245
"2317",19.0579710144928
"2325",33.5472972972973
"2333",33.3617021276596
"2341",37.7697841726619
"2357",34.0684931506849
"2365",24.5804195804196
"2373",29.1390728476821
"2381",34.3169014084507
"2389",54.4701986754967
"2397",43.2971014492754
"2405",48.169014084507
"2413",40.0492957746479
"2421",24.4928571428571
"2429",24.3489932885906
"2444",13.1575342465753
"2451",37.0134228187919
"2507",44.0211267605634
"2595",34.0942028985507
"2683",38.5144927536232
"2707",34.2142857142857
"2715",28.5354838709677
"2723",29.6783216783217
"2731",42.7549668874172
"2739",48.0215827338129
"2747",40.1928571428571
"2515",42.1739130434783
"2523",24.6575342465753
"2531",32.6066666666667
"2539",21.2533333333333
"2547",48.4620253164557
"2555",42.7808219178082
"2563",32.8652482269504
"2571",18.3333333333333
"2579",26.3576158940397
"2587",29.1038961038961
"2603",24.4180327868852
"2611",19.1969696969697
"2619",21.2786885245902
"2627",19.6942148760331
"2635",27.3149606299213
"2643",26.4545454545455
"2651",22.1240310077519
"2659",15.4285714285714
"2667",20.937984496124
"2675",20.0168067226891
"2691",11.7166666666667
"2699",16.203125
"2755",17.64
"2841",24.0357142857143
"2929",42.2820512820513
"2945",15.0542635658915
"2953",20.7435897435897
"2961",15.921875
"2969",17.104347826087
"2977",11.719298245614
"2985",11.9734513274336
"2777",8.06306306306306
"2785",11.0258620689655
"2793",12.5263157894737
"2801",16.0267857142857
"2809",19.1587301587302
"2817",19.7280701754386
"2825",23.5220588235294
"2833",29.6583333333333
"2849",21.6186440677966
"2857",32.8260869565217
"2865",24.1271186440678
"2873",33.251968503937
"2881",34.8474576271186
"2889",33.265625
"2897",42.275
"2905",34.4873949579832
"2913",32.5
"2921",36.8141592920354
"2937",34.015873015873
"285",30.4224137931034
"373",34.7833333333333
"461",44.25
"485",40.9732142857143
"493",21.0280373831776
"501",47.0089285714286
"508",41.8181818181818
"516",54.2543859649123
"524",46.4351145038168
"293",58.7946428571429
"301",38.1452991452991
"309",61.1478260869565
"317",44.7368421052632
"325",36.4
"333",47.6725663716814
"341",51.3106060606061
"349",50.3055555555556
"357",41.3660714285714
"365",57.2222222222222
"381",58.7692307692308
"389",39.9615384615385
"397",33.2758620689655
"405",38.2755905511811
"413",34.0964912280702
"421",55.4247787610619
"429",57.803738317757
"437",36.3703703703704
"445",41.3719008264463
"453",45.5576923076923
"469",41.8727272727273
"477",48.3474576271186
"532",29.1545454545455
"620",48.1553398058252
"708",32.4095238095238
"724",39.9166666666667
"732",40.3619047619048
"740",52.7652173913043
"748",47.0818181818182
"756",46.7734375
"764",55.7387387387387
"540",62.0476190476191
"548",46.1559633027523
"556",51.7264150943396
"564",40.6293103448276
"572",37.6857142857143
"580",42.9252336448598
"588",40.6759259259259
"596",50.6310679611651
"604",45.7327586206897
"612",44.0827067669173
"628",67.7291666666667
"636",53.2462686567164
"644",58.7810218978102
"652",29
"660",52.7651515151515
"668",43.8881118881119
"676",35.4259259259259
"684",33.3873873873874
"692",31
"700",38.8362068965517
"716",45.8181818181818
"772",35.7079646017699
"860",39.432
"948",45.8653846153846
"972",36.816
"980",33.3394495412844
"988",18.2095238095238
"996",47.5
"1004",40.9905660377358
"1012",27.3643410852713
"780",51.0190476190476
"788",62.9651162790698
"796",42.3652173913043
"804",31.5596330275229
"812",54.287037037037
"820",49.9905660377358
"828",55.6173913043478
"836",68.8173076923077
"844",60.034188034188
"852",71.0431034482759
"868",49.4776119402985
"876",57.6635514018692
"884",61.9906542056075
"892",55.625
"900",48.6439393939394
"908",56.048951048951
"916",67.8880597014925
"924",70.3356643356643
"932",73.544776119403
"940",62.9774436090226
"956",60.3453237410072
"964",45
"7",13.963963963964
"106",49.6465517241379
"205",13.2767857142857
"232",82.0909090909091
"241",59.9401709401709
"250",42.7165354330709
"259",43.4150943396226
"268",51.9596774193548
"277",25.2477064220184
"16",37
"25",45.5603448275862
"34",29.4485981308411
"43",38.9291338582677
"52",43.9285714285714
"61",35.92
"70",44.7757009345794
"79",25.6116504854369
"88",25.6666666666667
"97",43.4285714285714
"115",52.3628318584071
"124",51.9230769230769
"133",51.3839285714286
"142",23.4134615384615
"151",35.6603773584906
"160",37.5700934579439
"169",39.4862385321101
"178",59.8119658119658
"187",39.7543859649123
"196",42.9912280701754
"214",35.0598290598291
"223",30.8803418803419
"1021",52.8461538461538
"1120",44.8521739130435
"1213",64.6605504587156
"1222",39.1636363636364
"1231",49.2421875
"1240",36.5486725663717
"1249",37.5272727272727
"1257",44.0363636363636
"1266",50
"1030",57.4296875
"1039",65.0603448275862
"1048",62.4029850746269
"1057",47.6923076923077
"1066",43.2
"1075",77.2736842105263
"1084",52.6935483870968
"1093",50.5474452554745
"1102",65.6209677419355
"1111",50.3897058823529
"1129",62.992125984252
"1138",43.0916666666667
"1147",50.0762711864407
"1156",47.336
"1165",56.2824427480916
"1174",46.1009174311927
"1183",46.5950413223141
"1192",26.3471074380165
"1201",24.0948275862069
"1275",34.9298245614035
"1367",51.5826086956522
"1456",56.6641791044776
"1481",55.7153846153846
"1490",51.3888888888889
"1499",27.65
"1508",42.172131147541
"1517",58.608
"1526",60.3983050847458
"1284",49.8161764705882
"1292",48.4090909090909
"1301",59.0816326530612
"1310",74.1567164179104
"1319",73.1029411764706
"1327",54.4477611940299
"1335",58.2442748091603
"1343",40.6474820143885
"1351",38.9609375
"1359",32.7697841726619
"1376",19.52
"1384",42.5806451612903
"1392",60.12
"1400",52.1347517730496
"1408",42.6736111111111
"1416",55.3928571428571
"1424",53.9285714285714
"1432",63.7183098591549
"1440",50.4027777777778
"1448",61.4
"1465",42.2094594594595
"1473",56.8322147651007
"1535",40.7985074626866
"1623",62.0322580645161
"1711",60.578231292517
"1727",65.9020979020979
"1735",61.8148148148148
"1743",46.4055944055944
"1751",31.248322147651
"1759",49.051724137931
"1767",35.0232558139535
"1543",20.376
"1551",48.9523809523809
"1559",44.672268907563
"1567",47.436974789916
"1575",60.2461538461538
"1583",21.7226890756303
"1591",58.7651515151515
"1599",43.4789915966387
"1607",34.1085271317829
"1615",40.635593220339
"1631",55.4508196721311
"1639",63.9
"1647",43.8062015503876
"1655",26.984126984127
"1663",22.7899159663866
"1671",48.1550387596899
"1679",44.7058823529412
"1687",52.6528925619835
"1695",53.6026490066225
"1703",40.9577464788732
"1719",32.7259259259259
"1775",30.2325581395349
"1863",27.1605839416058
"1951",46.8333333333333
"1975",58.1136363636364
"1983",53.1301369863014
"1991",32.5185185185185
"1999",52.7956204379562
"2007",30.1707317073171
"2015",33.6363636363636
"1783",33
"1791",33.2
"1799",42.1428571428571
"1807",39.7982456140351
"1815",28.5114503816794
"1823",36.8358208955224
"1831",31.0245901639344
"1839",46.198347107438
"1847",42.0300751879699
"1855",27.7205882352941
"1871",14.8778625954198
"1879",44.7259259259259
"1887",53.4848484848485
"1895",25.8527131782946
"1903",36.1068702290076
"1911",45.1353383458647
"1919",51.1842105263158
"1927",32.6666666666667
"1935",42.2142857142857
"1943",42.4015151515151
"1959",18.6287878787879
"1967",47.9328358208955
"2023",48.2408759124088
"2111",53.8646616541353
"2198",56.2
"2214",46.7428571428571
"2222",60.8214285714286
"2230",46.5571428571429
"2238",41.695652173913
"2246",44.5428571428571
"2254",47.3605442176871
"2031",47.9794520547945
"2039",43.7687074829932
"2047",49.3355704697987
"2055",39.0529801324503
"2063",46.6827586206897
"2071",44.8223684210526
"2079",57.0748299319728
"2087",33.2818791946309
"2095",50.1095890410959
"2103",59.6232876712329
"2119",53.8387096774194
"2127",54.0718954248366
"2135",60.6506849315069
"2143",53.0821917808219
"2150",43.5337837837838
"2158",41.8116883116883
"2166",63.6095890410959
"2174",58.7712418300654
"2182",51.2206896551724
"2190",41.4236111111111
"2206",24.8421052631579
"2262",40.2573529411765
"2350",30.3617021276596
"2438",42.8308823529412
"2460",19.2064516129032
"2468",48.9416058394161
"2476",33.963963963964
"2484",21.9324324324324
"2492",32.6204379562044
"2500",29.7567567567568
"2270",40.6934306569343
"2278",29.0935251798561
"2286",30.0729927007299
"2294",47.2556390977444
"2302",26.4154929577465
"2310",34.9084507042254
"2318",33.5135135135135
"2326",32.3214285714286
"2334",30.1102941176471
"2342",38.7407407407407
"2358",33.2348484848485
"2366",28.6301369863014
"2374",27.0769230769231
"2382",36.6040268456376
"2390",38.1726618705036
"2398",35.2222222222222
"2406",42.1481481481481
"2414",37.7101449275362
"2422",33.3355704697987
"2430",23.4360902255639
"2445",34.3513513513514
"2452",27.0661764705882
"2508",25.9024390243902
"2596",34.5735294117647
"2684",36.3257575757576
"2708",31.6013986013986
"2716",38.1496062992126
"2724",39.2424242424242
"2732",40.4724409448819
"2740",29.3032786885246
"2748",34.1221374045802
"2516",47.1825396825397
"2524",59.1496598639456
"2532",35.3333333333333
"2540",31.09375
"2548",39.9473684210526
"2556",32.8888888888889
"2564",45.5496183206107
"2572",36.5648854961832
"2580",27.7388535031847
"2588",26.8320610687023
"2604",33.3216783216783
"2612",20.28125
"2620",23.2313432835821
"2628",28.9924242424242
"2636",24.2954545454545
"2644",22.7397260273973
"2652",23.1707317073171
"2660",17.6641221374046
"2668",8.58333333333333
"2676",13.8083333333333
"2692",16.6386554621849
"2700",17.3025210084034
"2756",14.2076923076923
"2842",31.2972972972973
"2930",17.0833333333333
"2946",14.5426356589147
"2954",13.6666666666667
"2962",15.4016393442623
"2970",13.2954545454545
"2978",18
"2986",21.6904761904762
"2763",20.236641221374
"2770",19.0826446280992
"2778",12.3613445378151
"2786",20.8225806451613
"2794",38.6759259259259
"2802",32.7615384615385
"2810",27.624
"2818",23.8740157480315
"2826",18.8666666666667
"2834",14.6495726495726
"2850",26.3418803418803
"2858",35.5416666666667
"2866",21.6099290780142
"2874",23.3739130434783
"2882",21.7923076923077
"2890",28.0263157894737
"2898",13.4210526315789
"2906",33.4347826086956
"2914",24.2920353982301
"2922",31.1374045801527
"2938",23.2735042735043
"286",24.4566929133858
"374",17
"462",21.8947368421053
"486",25.4273504273504
"494",37.504347826087
"502",42.796875
"509",51.6525423728814
"517",55.5645161290323
"525",35.2631578947368
"294",23.2307692307692
"302",36.1916666666667
"310",45.3982300884956
"318",38.6693548387097
"326",40.3125
"334",33.008
"342",25.2678571428571
"350",21.4873949579832
"358",33.1666666666667
"366",44.2689075630252
"382",44.3432835820896
"390",42.1440677966102
"398",41.3384615384615
"406",19.7913043478261
"414",16.0350877192982
"422",20.0840336134454
"430",34.1271186440678
"438",46.8740157480315
"446",35.982905982906
"454",21.8306451612903
"470",26.6825396825397
"478",11.4661016949153
"533",20.929203539823
"621",24.7264957264957
"709",44.3149606299213
"725",25.8512396694215
"733",44.968
"741",21.9083333333333
"749",19.1290322580645
"757",34.5826086956522
"765",33.3781512605042
"541",53.8782608695652
"549",47.5416666666667
"557",45.6048387096774
"565",34.7179487179487
"573",18.9918032786885
"581",36.0598290598291
"589",42.9310344827586
"597",36.2142857142857
"605",41.7669172932331
"613",69.9432624113475
"629",63.2518518518519
"637",68.3695652173913
"645",43.4179104477612
"653",57.8208955223881
"661",39.1418439716312
"669",41.5948275862069
"677",47.6818181818182
"685",59.0438596491228
"693",36.3025210084034
"701",57.9837398373984
"717",46.7094017094017
"773",43.0615384615385
"861",51
"949",44.2
"973",58.5853658536585
"981",48.7522935779817
"989",58.2608695652174
"997",56.5086206896552
"1005",44.9769230769231
"1013",23.3482142857143
"781",46.8914728682171
"789",44.2727272727273
"797",43.2108843537415
"805",50.8305084745763
"813",33.3620689655172
"821",32.2093023255814
"829",59.4385964912281
"837",60.9230769230769
"845",61.510067114094
"853",68.5833333333333
"869",10.5803571428571
"877",69.9059829059829
"885",68.2520325203252
"893",73.0141843971631
"901",58.2051282051282
"909",58.4788732394366
"917",69.6056338028169
"925",80.1079136690647
"933",74.4625850340136
"941",75.013422818792
"957",62.1666666666667
"965",38.2835820895522
"8",41.237037037037
"107",70.645390070922
"206",68.0588235294118
"233",69.044776119403
